volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
3,77,1383,36619,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,20,"And it shall come to pass, saith the Father, that the sword of my justice shall hang over them at that day; and except they repent it shall fall upon them, saith the Father, yea, even upon all the nations of the Gentiles.",3 Nephi 20:20,3 Ne. 20:20
3,77,1383,36620,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,21,"And it shall come to pass that I will establish my people, O house of Israel.",3 Nephi 20:21,3 Ne. 20:21
3,77,1383,36621,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,22,"And behold, this people will I establish in this land, unto the fulfilling of the covenant which I made with your father Jacob; and it shall be a New Jerusalem. And the powers of heaven shall be in the midst of this people; yea, even I will be in the midst of you.",3 Nephi 20:22,3 Ne. 20:22
3,77,1383,36622,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,23,"Behold, I am he of whom Moses spake, saying: A prophet shall the Lord your God raise up unto you of your brethren, like unto me; him shall ye hear in all things whatsoever he shall say unto you. And it shall come to pass that every soul who will not hear that prophet shall be cut off from among the people.",3 Nephi 20:23,3 Ne. 20:23
3,77,1383,36623,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,24,"Verily I say unto you, yea, and all the prophets from Samuel and those that follow after, as many as have spoken, have testified of me.",3 Nephi 20:24,3 Ne. 20:24
3,77,1383,36626,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,27,"And after that ye were blessed then fulfilleth the Father the covenant which he made with Abraham, saying: In thy seed shall all the kindreds of the earth be blessed--unto the pouring out of the Holy Ghost through me upon the Gentiles, which blessing upon the Gentiles shall make them mighty above all, unto the scattering of my people, O house of Israel.",3 Nephi 20:27,3 Ne. 20:27
3,77,1383,36627,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,28,"And they shall be a scourge unto the people of this land. Nevertheless, when they shall have received the fulness of my gospel, then if they shall harden their hearts against me I will return their iniquities upon their own heads, saith the Father.",3 Nephi 20:28,3 Ne. 20:28
3,77,1383,36628,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,29,"And I will remember the covenant which I have made with my people; and I have covenanted with them that I would gather them together in mine own due time, that I would give unto them again the land of their fathers for their inheritance, which is the land of Jerusalem, which is the promised land unto them forever, saith the Father.",3 Nephi 20:29,3 Ne. 20:29
3,77,1383,36629,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,30,"And it shall come to pass that the time cometh, when the fulness of my gospel shall be preached unto them;",3 Nephi 20:30,3 Ne. 20:30
3,77,1383,36630,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,31,"And they shall believe in me, that I am Jesus Christ, the Son of God, and shall pray unto the Father in my name.",3 Nephi 20:31,3 Ne. 20:31
3,77,1383,36631,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,32,"Then shall their watchmen lift up their voice, and with the voice together shall they sing; for they shall see eye to eye.",3 Nephi 20:32,3 Ne. 20:32
3,77,1383,36632,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,33,"Then will the Father gather them together again, and give unto them Jerusalem for the land of their inheritance.",3 Nephi 20:33,3 Ne. 20:33
3,77,1383,36633,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,34,"Then shall they break forth into joy--Sing together, ye waste places of Jerusalem; for the Father hath comforted his people, he hath redeemed Jerusalem.",3 Nephi 20:34,3 Ne. 20:34
3,77,1383,36636,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,37,"Shake thyself from the dust; arise, sit down, O Jerusalem; loose thyself from the bands of thy neck, O captive daughter of Zion.",3 Nephi 20:37,3 Ne. 20:37
3,77,1383,36638,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,39,"Verily, verily, I say unto you, that my people shall know my name; yea, in that day they shall know that I am he that doth speak.",3 Nephi 20:39,3 Ne. 20:39
3,77,1383,36640,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,41,"And then shall a cry go forth: Depart ye, depart ye, go ye out from thence, touch not that which is unclean; go ye out of the midst of her; be ye clean that bear the vessels of the Lord.",3 Nephi 20:41,3 Ne. 20:41
3,77,1383,36641,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,42,"For ye shall not go out with haste nor go by flight; for the Lord will go before you, and the God of Israel shall be your rearward.",3 Nephi 20:42,3 Ne. 20:42
3,77,1383,36643,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,44,"As many were astonished at thee--his visage was so marred, more than any man, and his form more than the sons of men--",3 Nephi 20:44,3 Ne. 20:44
3,77,1383,36644,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,20,45,"So shall he sprinkle many nations; the kings shall shut their mouths at him, for that which had not been told them shall they see; and that which they had not heard shall they consider.",3 Nephi 20:45,3 Ne. 20:45
3,77,1384,36646,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,1,"And verily I say unto you, I give unto you a sign, that ye may know the time when these things shall be about to take place--that I shall gather in, from their long dispersion, my people, O house of Israel, and shall establish again among them my Zion;",3 Nephi 21:1,3 Ne. 21:1
3,77,1384,36647,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,2,"And behold, this is the thing which I will give unto you for a sign--for verily I say unto you that when these things which I declare unto you, and which I shall declare unto you hereafter of myself, and by the power of the Holy Ghost which shall be given unto you of the Father, shall be made known unto the Gentiles that they may know concerning this people who are a remnant of the house of Jacob, and concerning this my people who shall be scattered by them;",3 Nephi 21:2,3 Ne. 21:2
3,77,1384,36651,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,6,"For thus it behooveth the Father that it should come forth from the Gentiles, that he may show forth his power unto the Gentiles, for this cause that the Gentiles, if they will not harden their hearts, that they may repent and come unto me and be baptized in my name and know of the true points of my doctrine, that they may be numbered among my people, O house of Israel;",3 Nephi 21:6,3 Ne. 21:6
3,77,1384,36652,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,7,"And when these things come to pass that thy seed shall begin to know these things--it shall be a sign unto them, that they may know that the work of the Father hath already commenced unto the fulfilling of the covenant which he hath made unto the people who are of the house of Israel.",3 Nephi 21:7,3 Ne. 21:7
3,77,1384,36654,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,9,"For in that day, for my sake shall the Father work a work, which shall be a great and a marvelous work among them; and there shall be among them those who will not believe it, although a man shall declare it unto them.",3 Nephi 21:9,3 Ne. 21:9
3,77,1384,36656,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,11,"Therefore it shall come to pass that whosoever will not believe in my words, who am Jesus Christ, which the Father shall cause him to bring forth unto the Gentiles, and shall give unto him power that he shall bring them forth unto the Gentiles, (it shall be done even as Moses said) they shall be cut off from among my people who are of the covenant.",3 Nephi 21:11,3 Ne. 21:11
3,77,1384,36657,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,12,"And my people who are a remnant of Jacob shall be among the Gentiles, yea, in the midst of them as a lion among the beasts of the forest, as a young lion among the flocks of sheep, who, if he go through both treadeth down and teareth in pieces, and none can deliver.",3 Nephi 21:12,3 Ne. 21:12
3,77,1384,36658,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,13,"Their hand shall be lifted up upon their adversaries, and all their enemies shall be cut off.",3 Nephi 21:13,3 Ne. 21:13
3,77,1384,36660,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,15,"And I will cut off the cities of thy land, and throw down all thy strongholds;",3 Nephi 21:15,3 Ne. 21:15
3,77,1384,36662,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,17,"Thy graven images I will also cut off, and thy standing images out of the midst of thee, and thou shalt no more worship the works of thy hands;",3 Nephi 21:17,3 Ne. 21:17
3,77,1384,36663,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,18,And I will pluck up thy groves out of the midst of thee; so will I destroy thy cities.,3 Nephi 21:18,3 Ne. 21:18
3,77,1384,36665,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,20,"For it shall come to pass, saith the Father, that at that day whosoever will not repent and come unto my Beloved Son, them will I cut off from among my people, O house of Israel;",3 Nephi 21:20,3 Ne. 21:20
3,77,1384,36666,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,21,"And I will execute vengeance and fury upon them, even as upon the heathen, such as they have not heard.",3 Nephi 21:21,3 Ne. 21:21
3,77,1384,36667,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,22,"But if they will repent and hearken unto my words, and harden not their hearts, I will establish my church among them, and they shall come in unto the covenant and be numbered among this the remnant of Jacob, unto whom I have given this land for their inheritance;",3 Nephi 21:22,3 Ne. 21:22
3,77,1384,36668,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,23,"And they shall assist my people, the remnant of Jacob, and also as many of the house of Israel as shall come, that they may build a city, which shall be called the New Jerusalem.",3 Nephi 21:23,3 Ne. 21:23
3,77,1384,36671,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,26,"And then shall the work of the Father commence at that day, even when this gospel shall be preached among the remnant of this people. Verily I say unto you, at that day shall the work of the Father commence among all the dispersed of my people, yea, even the tribes which have been lost, which the Father hath led away out of Jerusalem.",3 Nephi 21:26,3 Ne. 21:26
3,77,1384,36672,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,27,"Yea, the work shall commence among all the dispersed of my people, with the Father to prepare the way whereby they may come unto me, that they may call on the Father in my name.",3 Nephi 21:27,3 Ne. 21:27
3,77,1384,36674,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,21,29,"And they shall go out from all nations; and they shall not go out in haste, nor go by flight, for I will go before them, saith the Father, and I will be their rearward.",3 Nephi 21:29,3 Ne. 21:29
3,77,1385,36676,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,2,"Enlarge the place of thy tent, and let them stretch forth the curtains of thy habitations; spare not, lengthen thy cords and strengthen thy stakes;",3 Nephi 22:2,3 Ne. 22:2
3,77,1385,36679,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,5,"For thy maker, thy husband, the Lord of Hosts is his name; and thy Redeemer, the Holy One of Israel--the God of the whole earth shall he be called.",3 Nephi 22:5,3 Ne. 22:5
3,77,1385,36680,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,6,"For the Lord hath called thee as a woman forsaken and grieved in spirit, and a wife of youth, when thou wast refused, saith thy God.",3 Nephi 22:6,3 Ne. 22:6
3,77,1385,36681,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,7,"For a small moment have I forsaken thee, but with great mercies will I gather thee.",3 Nephi 22:7,3 Ne. 22:7
3,77,1385,36682,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,8,"In a little wrath I hid my face from thee for a moment, but with everlasting kindness will I have mercy on thee, saith the Lord thy Redeemer.",3 Nephi 22:8,3 Ne. 22:8
3,77,1385,36683,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,9,"For this, the waters of Noah unto me, for as I have sworn that the waters of Noah should no more go over the earth, so have I sworn that I would not be wroth with thee.",3 Nephi 22:9,3 Ne. 22:9
3,77,1385,36684,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,10,"For the mountains shall depart and the hills be removed, but my kindness shall not depart from thee, neither shall the covenant of my peace be removed, saith the Lord that hath mercy on thee.",3 Nephi 22:10,3 Ne. 22:10
3,77,1385,36685,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,11,"O thou afflicted, tossed with tempest, and not comforted! Behold, I will lay thy stones with fair colors, and lay thy foundations with sapphires.",3 Nephi 22:11,3 Ne. 22:11
3,77,1385,36686,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,12,"And I will make thy windows of agates, and thy gates of carbuncles, and all thy borders of pleasant stones.",3 Nephi 22:12,3 Ne. 22:12
3,77,1385,36687,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,13,And all thy children shall be taught of the Lord; and great shall be the peace of thy children.,3 Nephi 22:13,3 Ne. 22:13
3,77,1385,36688,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,14,"In righteousness shalt thou be established; thou shalt be far from oppression for thou shalt not fear, and from terror for it shall not come near thee.",3 Nephi 22:14,3 Ne. 22:14
3,77,1385,36689,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,15,"Behold, they shall surely gather together against thee, not by me; whosoever shall gather together against thee shall fall for thy sake.",3 Nephi 22:15,3 Ne. 22:15
3,77,1385,36691,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,22,17,"No weapon that is formed against thee shall prosper; and every tongue that shall revile against thee in judgment thou shalt condemn. This is the heritage of the servants of the Lord, and their righteousness is of me, saith the Lord.",3 Nephi 22:17,3 Ne. 22:17
3,77,1386,36692,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,1,"And now, behold, I say unto you, that ye ought to search these things. Yea, a commandment I give unto you that ye search these things diligently; for great are the words of Isaiah.",3 Nephi 23:1,3 Ne. 23:1
3,77,1386,36693,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,2,For surely he spake as touching all things concerning my people which are of the house of Israel; therefore it must needs be that he must speak also to the Gentiles.,3 Nephi 23:2,3 Ne. 23:2
3,77,1386,36694,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,3,"And all things that he spake have been and shall be, even according to the words which he spake.",3 Nephi 23:3,3 Ne. 23:3
3,77,1386,36695,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,4,Therefore give heed to my words; write the things which I have told you; and according to the time and the will of the Father they shall go forth unto the Gentiles.,3 Nephi 23:4,3 Ne. 23:4
3,77,1386,36698,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,7,And it came to pass that he said unto Nephi: Bring forth the record which ye have kept.,3 Nephi 23:7,3 Ne. 23:7
3,77,1386,36699,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,8,"And when Nephi had brought forth the records, and laid them before him, he cast his eyes upon them and said:",3 Nephi 23:8,3 Ne. 23:8
3,77,1386,36700,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,9,"Verily I say unto you, I commanded my servant Samuel, the Lamanite, that he should testify unto this people, that at the day that the Father should glorify his name in me that there were many saints who should arise from the dead, and should appear unto many, and should minister unto them. And he said unto them: Was it not so?",3 Nephi 23:9,3 Ne. 23:9
3,77,1386,36701,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,10,"And his disciples answered him and said: Yea, Lord, Samuel did prophesy according to thy words, and they were all fulfilled.",3 Nephi 23:10,3 Ne. 23:10
3,77,1386,36702,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,11,"And Jesus said unto them: How be it that ye have not written this thing, that many saints did arise and appear unto many and did minister unto them?",3 Nephi 23:11,3 Ne. 23:11
3,77,1386,36703,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,12,And it came to pass that Nephi remembered that this thing had not been written.,3 Nephi 23:12,3 Ne. 23:12
3,77,1386,36704,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,23,13,And it came to pass that Jesus commanded that it should be written; therefore it was written according as he commanded.,3 Nephi 23:13,3 Ne. 23:13
3,77,1387,36706,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,1,"And it came to pass that he commanded them that they should write the words which the Father had given unto Malachi, which he should tell unto them. And it came to pass that after they were written he expounded them. And these are the words which he did tell unto them, saying: Thus said the Father unto Malachi--Behold, I will send my messenger, and he shall prepare the way before me, and the Lord whom ye seek shall suddenly come to his temple, even the messenger of the covenant, whom ye delight in; behold, he shall come, saith the Lord of Hosts.",3 Nephi 24:1,3 Ne. 24:1
3,77,1387,36708,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,3,"And he shall sit as a refiner and purifier of silver; and he shall purify the sons of Levi, and purge them as gold and silver, that they may offer unto the Lord an offering in righteousness.",3 Nephi 24:3,3 Ne. 24:3
3,77,1387,36710,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,5,"And I will come near to you to judgment; and I will be a swift witness against the sorcerers, and against the adulterers, and against false swearers, and against those that oppress the hireling in his wages, the widow and the fatherless, and that turn aside the stranger, and fear not me, saith the Lord of Hosts.",3 Nephi 24:5,3 Ne. 24:5
3,77,1387,36711,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,6,"For I am the Lord, I change not; therefore ye sons of Jacob are not consumed.",3 Nephi 24:6,3 Ne. 24:6
3,77,1387,36713,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,8,Will a man rob God? Yet ye have robbed me. But ye say: Wherein have we robbed thee? In tithes and offerings.,3 Nephi 24:8,3 Ne. 24:8
3,77,1387,36714,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,9,"Ye are cursed with a curse, for ye have robbed me, even this whole nation.",3 Nephi 24:9,3 Ne. 24:9
3,77,1387,36715,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,10,"Bring ye all the tithes into the storehouse, that there may be meat in my house; and prove me now herewith, saith the Lord of Hosts, if I will not open you the windows of heaven, and pour you out a blessing that there shall not be room enough to receive it.",3 Nephi 24:10,3 Ne. 24:10
3,77,1387,36717,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,12,"And all nations shall call you blessed, for ye shall be a delightsome land, saith the Lord of Hosts.",3 Nephi 24:12,3 Ne. 24:12
3,77,1387,36718,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,13,"Your words have been stout against me, saith the Lord. Yet ye say: What have we spoken against thee?",3 Nephi 24:13,3 Ne. 24:13
3,77,1387,36719,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,14,"Ye have said: It is vain to serve God, and what doth it profit that we have kept his ordinances and that we have walked mournfully before the Lord of Hosts?",3 Nephi 24:14,3 Ne. 24:14
